ROW_ID,ESTABLISHMENT_ID,INSPECTION_ID,ESTABLISHMENT_NAME,REVIEW,VALUE,CUISINE_TYPE,ESTABLISHMENT_TYPE,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_STATUS,MINIMUM_INSPECTIONS_PERYEAR,INFRACTION_DETAILS,INSPECTION_DATE,SEVERITY,ACTION,COURT_OUTCOME,AMOUNT_FINED
64765,10496728,103739944,SUBWAY,4,1,Deli,Restaurant,607 YONGE ST,Pass,2,Operator fail to properly maintain rooms,31-05-2016,M - Minor,Notice to Comply,NULL,NULL
64766,10496728,103828705,SUBWAY,4,1,Deli,Restaurant,607 YONGE ST,Pass,2,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),11-10-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
64767,10496728,103828705,SUBWAY,4,1,Deli,Restaurant,607 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,11-10-2016,M - Minor,Notice to Comply,NULL,NULL
64800,10496875,103462043,GOLDEN LIGHT BUFFET,2.5,2,North American,Restaurant,3560 VICTORIA PARK AVE,Pass,2,NULL,09-04-2015,NULL,NULL,NULL,NULL
64801,10496875,103530059,GOLDEN LIGHT BUFFET,2.5,2,North American,Restaurant,3560 VICTORIA PARK AVE,Pass,2,NULL,13-07-2015,NULL,NULL,NULL,NULL
64802,10496875,103615805,GOLDEN LIGHT BUFFET,2.5,2,North American,Restaurant,3560 VICTORIA PARK AVE,Pass,2,NULL,25-11-2015,NULL,NULL,NULL,NULL
64803,10496875,103682942,GOLDEN LIGHT BUFFET,2.5,2,North American,Restaurant,3560 VICTORIA PARK AVE,Pass,2,NULL,03-03-2016,NULL,NULL,NULL,NULL
64804,10496875,103833843,GOLDEN LIGHT BUFFET,2.5,2,North American,Restaurant,3560 VICTORIA PARK AVE,Pass,2,NULL,19-10-2016,NULL,NULL,NULL,NULL
64805,10496906,103493153,TIM HORTONS,3,1,Cafe,Food Take Out,70 THE POND RD,Pass,1,Operator fail to properly wash equipment,19-05-2015,M - Minor,Notice to Comply,NULL,NULL
64806,10496906,103668270,TIM HORTONS,3,1,Cafe,Food Take Out,70 THE POND RD,Pass,1,NULL,08-02-2016,NULL,NULL,NULL,NULL
64841,10497102,103555702,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Pass,3,NULL,06-07-2015,NULL,NULL,NULL,NULL
64842,10497102,103609104,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Pass,3,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,17-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
64843,10497102,103609104,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Pass,3,Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g),17-11-2015,M - Minor,Notice to Comply,NULL,NULL
64844,10497102,103685509,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Conditional Pass,3,Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b),08-03-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
64845,10497102,103685509,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Conditional Pass,3,Operator fail to properly wash equipment,08-03-2016,M - Minor,Notice to Comply,NULL,NULL
64846,10497102,103685509,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Conditional Pass,3,Operator fail to provide accurate indicating thermometer(s),08-03-2016,S - Significant,Notice to Comply,NULL,NULL
64847,10497102,103685509,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Conditional Pass,3,Operator fail to provide hand washing supplies,08-03-2016,S - Significant,Notice to Comply,NULL,NULL
64848,10497102,103685544,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Pass,3,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),10-03-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
64849,10497102,103796222,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Pass,3,NULL,17-08-2016,NULL,NULL,NULL,NULL
64850,10497102,103848322,EGGSMART,3,2,North American,Restaurant,3268 FINCH AVE E,Pass,3,Operator fail to properly wash surfaces in rooms,14-11-2016,M - Minor,Notice to Comply,NULL,NULL
64876,10497234,103573938,SECOND CUP,4,2,Cafe,Restaurant,324 BLOOR ST W,Conditional Pass,1,Operator fail to properly maintain mechanical washer,18-09-2015,S - Significant,Notice to Comply,NULL,NULL
64877,10497234,103573938,SECOND CUP,4,2,Cafe,Restaurant,324 BLOOR ST W,Conditional Pass,1,Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5),18-09-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
64878,10497234,103573941,SECOND CUP,4,2,Cafe,Restaurant,324 BLOOR ST W,Pass,1,NULL,09-10-2015,NULL,NULL,NULL,NULL
64890,10497262,103425711,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Conditional Pass,2,Operator fail to use proper utensils to ensure food safety,10-02-2015,S - Significant,Notice to Comply,NULL,NULL
64891,10497262,103425716,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Pass,2,NULL,11-02-2015,NULL,NULL,NULL,NULL
64892,10497262,103530008,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Pass,2,Operator fail to use proper utensils to ensure food safety,13-07-2015,S - Significant,Corrected During Inspection,NULL,NULL
64893,10497262,103750279,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Pass,2,NULL,15-06-2016,NULL,NULL,NULL,NULL
64894,10497262,103810920,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Pass,2,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),09-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
64895,10497262,103810920,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Pass,2,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),09-09-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
64896,10497262,103810920,BASKIN ROBBINS,3.5,1,Dessert,Food Take Out,900 DUFFERIN ST,Pass,2,Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5),09-09-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
64947,10497549,103418905,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),30-01-2015,S - Significant,Corrected During Inspection,NULL,NULL
64948,10497549,103418905,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,Operator fail to properly wash surfaces in rooms,30-01-2015,M - Minor,Notice to Comply,NULL,NULL
64949,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Employee fail to wash hands when required,10-08-2015,C - Crucial,Notice to Comply,NULL,NULL
64950,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to ensure food is not contaminated/adulterated,10-08-2015,C - Crucial,Notice to Comply,NULL,NULL
64951,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to maintain hazardous foods at 60C (140F) or hotter,10-08-2015,C - Crucial,Notice to Comply,NULL,NULL
64952,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to prevent an insect infestation,10-08-2015,C - Crucial,Summons and Health Hazard Order,NULL,NULL
64953,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to properly maintain rooms,10-08-2015,M - Minor,Notice to Comply,NULL,NULL
64954,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to properly wash surfaces in rooms,10-08-2015,M - Minor,Notice to Comply,NULL,NULL
64955,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to provide adequate pest control,10-08-2015,S - Significant,Notice to Comply,NULL,NULL
64956,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to provide hand washing supplies,10-08-2015,S - Significant,Notice to Comply,NULL,NULL
64957,10497549,103486018,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Closed,3,Operator fail to use proper procedure(s) to ensure food safety,10-08-2015,S - Significant,Notice to Comply,NULL,NULL
64958,10497549,103548208,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,Operator fail to properly maintain rooms,11-08-2015,M - Minor,Notice to Comply,NULL,NULL
64959,10497549,103578089,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,Operator fail to properly maintain rooms,24-09-2015,M - Minor,Notice to Comply,NULL,NULL
64960,10497549,103652679,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,Operator fail to properly maintain rooms,15-01-2016,M - Minor,Notice to Comply,NULL,NULL
64961,10497549,103765440,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,06-07-2016,S - Significant,Corrected During Inspection,NULL,NULL
64962,10497549,103765440,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81,06-07-2016,S - Significant,Corrected During Inspection,NULL,NULL
64963,10497549,103836714,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),24-10-2016,S - Significant,Corrected During Inspection,NULL,NULL
64964,10497549,103836714,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,100 KING ST W,Pass,3,Operator fail to properly wash equipment,24-10-2016,M - Minor,Notice to Comply,NULL,NULL
65073,10498297,103437417,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),03-03-2015,S - Significant,Corrected During Inspection,NULL,NULL
65074,10498297,103437417,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,OPERATE FOOD PREMISE - WASH WATER TEMPERATURE THERMOMETER NOT EASILY READABLE O. REG  562/90 SEC. 77(B),03-03-2015,S - Significant,Corrected During Inspection,NULL,NULL
65075,10498297,103437417,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,Operator fail to meet washroom requirements,03-03-2015,M - Minor,Notice to Comply,NULL,NULL
65076,10498297,103437417,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,Operator fail to properly wash surfaces in rooms,03-03-2015,M - Minor,Notice to Comply,NULL,NULL
65077,10498297,103537081,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,Operator fail to properly wash surfaces in rooms,22-07-2015,M - Minor,Notice to Comply,NULL,NULL
65078,10498297,103628659,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,NULL,14-12-2015,NULL,NULL,NULL,NULL
65079,10498297,103708720,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,14-04-2016,S - Significant,Corrected During Inspection,NULL,NULL
65080,10498297,103773487,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,NULL,19-07-2016,NULL,NULL,NULL,NULL
65081,10498297,103845508,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,07-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
65082,10498297,103845508,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B),07-11-2016,S - Significant,Corrected During Inspection,NULL,NULL
65083,10498297,103845508,EGGSPECTATION,4,2,North American,Restaurant,483 BAY ST,Pass,3,Operator fail to properly wash equipment,07-11-2016,M - Minor,Notice to Comply,NULL,NULL
65091,10498342,103443918,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to properly maintain equipment,11-03-2015,S - Significant,Notice to Comply,NULL,NULL
65092,10498342,103443918,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to properly maintain rooms,11-03-2015,M - Minor,Notice to Comply,NULL,NULL
65093,10498342,103443919,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,NULL,12-03-2015,NULL,NULL,NULL,NULL
65094,10498342,103543560,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,Operator fail to properly wash equipment,30-07-2015,M - Minor,Notice to Comply,NULL,NULL
65095,10498342,103543560,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,Operator fail to properly wash surfaces in rooms,30-07-2015,M - Minor,Notice to Comply,NULL,NULL
65096,10498342,103543560,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,Operator fail to provide proper equipment,30-07-2015,M - Minor,Notice to Comply,NULL,NULL
65097,10498342,103651042,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,NULL,13-01-2016,NULL,NULL,NULL,NULL
65098,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Food handler fail to wear headgear,19-10-2016,M - Minor,Notice to Comply,NULL,NULL
65099,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to clean washroom fixtures,19-10-2016,S - Significant,Notice to Comply,NULL,NULL
65100,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,19-10-2016,C - Crucial,Notice to Comply,NULL,NULL
65101,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,19-10-2016,M - Minor,Notice to Comply,NULL,NULL
65102,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to provide accurate indicating thermometer(s),19-10-2016,S - Significant,Notice to Comply,NULL,NULL
65103,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to provide adequate pest control,19-10-2016,S - Significant,Notice to Comply,NULL,NULL
65104,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to provide proper garbage containers,19-10-2016,M - Minor,Notice to Comply,NULL,NULL
65105,10498342,103834699,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Conditional Pass,2,Operator fail to provide required supplies at sinks,19-10-2016,S - Significant,Notice to Comply,NULL,NULL
65106,10498342,103834707,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,NULL,24-10-2016,NULL,NULL,NULL,NULL
65107,10498342,103890081,WENDY'S,3,1,North American,Restaurant,2151 STEELES AVE W,Pass,2,"OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)",11-01-2017,S - Significant,Corrected During Inspection,NULL,NULL
65109,10498503,103441267,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,5051 YONGE ST,Pass,2,NULL,09-03-2015,NULL,NULL,NULL,NULL
65110,10498503,103583487,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,5051 YONGE ST,Pass,2,NULL,01-10-2015,NULL,NULL,NULL,NULL
65111,10498503,103747472,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,5051 YONGE ST,Conditional Pass,2,Operator fail to maintain hazardous foods at 60C (140F) or hotter,09-06-2016,C - Crucial,Notice to Comply,NULL,NULL
65112,10498503,103747472,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,5051 YONGE ST,Conditional Pass,2,Operator fail to properly maintain rooms,09-06-2016,M - Minor,Notice to Comply,NULL,NULL
65113,10498503,103747751,DAIRY QUEEN,3.5,1,Dessert,Food Take Out,5051 YONGE ST,Pass,2,Operator fail to properly maintain rooms,10-06-2016,M - Minor,Notice to Comply,NULL,NULL
65116,10498582,103501991,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,3563 LAKE SHORE BLVD W,Pass,2,NULL,02-06-2015,NULL,NULL,NULL,NULL
65117,10498582,103589961,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,3563 LAKE SHORE BLVD W,Pass,2,NULL,20-10-2015,NULL,NULL,NULL,NULL
65118,10498582,103668339,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,3563 LAKE SHORE BLVD W,Pass,2,NULL,08-02-2016,NULL,NULL,NULL,NULL
65119,10498582,103825941,STARBUCKS COFFEE,3.7,2,Cafe,Restaurant,3563 LAKE SHORE BLVD W,Pass,2,NULL,05-10-2016,NULL,NULL,NULL,NULL
65220,10499172,103511284,POPTOPIA / YOYO'S YOGURT CAFE,3.5,1,Dessert,Food Take Out,1800 SHEPPARD AVE E,Pass,2,NULL,15-06-2015,NULL,NULL,NULL,NULL
65221,10499172,103619197,POPTOPIA / YOYO'S YOGURT CAFE,3.5,1,Dessert,Food Take Out,1800 SHEPPARD AVE E,Pass,2,NULL,01-12-2015,NULL,NULL,NULL,NULL
65222,10499172,103759542,POPTOPIA / YOYO'S YOGURT CAFE,3.5,1,Dessert,Food Take Out,1800 SHEPPARD AVE E,Pass,2,NULL,27-06-2016,NULL,NULL,NULL,NULL
65352,10499705,103423145,PIZZA PIZZA,3,2,European,Food Take Out,45 OVERLEA BLVD,Pass,1,Operator fail to properly wash equipment,05-02-2015,M - Minor,Notice to Comply,NULL,NULL
65353,10499705,103423145,PIZZA PIZZA,3,2,European,Food Take Out,45 OVERLEA BLVD,Pass,1,USE BASIN FOR HAND WASHING OF PERSONS OTHER THAN EMPLOYEES O. REG  562/90 SEC. 20(2),05-02-2015,S - Significant,Corrected During Inspection,NULL,NULL
65354,10499705,103536986,PIZZA PIZZA,3,2,European,Food Take Out,45 OVERLEA BLVD,Pass,1,NULL,22-07-2015,NULL,NULL,NULL,NULL
65355,10499705,103729810,PIZZA PIZZA,3,2,European,Food Take Out,45 OVERLEA BLVD,Pass,1,NULL,16-05-2016,NULL,NULL,NULL,NULL
65387,10499812,103496254,Subway,4,1,Deli,Restaurant,4651 SHEPPARD AVE E,Pass,1,NULL,25-03-2015,NULL,NULL,NULL,NULL
65388,10499812,103602993,Subway,4,1,Deli,Restaurant,4651 SHEPPARD AVE E,Pass,1,FAIL TO CLEAN TOILETS ONCE A DAY O. REG  562/90 SEC. 68(4),04-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
65389,10499812,103602993,Subway,4,1,Deli,Restaurant,4651 SHEPPARD AVE E,Pass,1,OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C),04-11-2015,S - Significant,Corrected During Inspection,NULL,NULL
65390,10499812,103602993,Subway,4,1,Deli,Restaurant,4651 SHEPPARD AVE E,Pass,1,Operator fail to properly maintain equipment(NON-FOOD),04-11-2015,M - Minor,Notice to Comply,NULL,NULL
65391,10499812,103746180,Subway,4,1,Deli,Restaurant,4651 SHEPPARD AVE E,Pass,1,NULL,14-06-2016,NULL,NULL,NULL,NULL
65442,10499893,103506703,TIM HORTON'S,3,1,Cafe,Restaurant,334 BLOOR ST W,Pass,1,NULL,09-06-2015,NULL,NULL,NULL,NULL
65443,10499893,103830210,TIM HORTON'S,3,1,Cafe,Restaurant,334 BLOOR ST W,Pass,1,Operator fail to properly maintain equipment(NON-FOOD),13-10-2016,M - Minor,Notice to Comply,NULL,NULL
65497,10500066,103557515,Pizza Pizza #10,3,2,European,Restaurant,3850 SHEPPARD AVE E,Pass,1,NULL,29-06-2015,NULL,NULL,NULL,NULL
65498,10500066,103585162,Pizza Pizza #10,3,2,European,Restaurant,3850 SHEPPARD AVE E,Pass,1,NULL,01-10-2015,NULL,NULL,NULL,NULL
65499,10500066,103768395,Pizza Pizza #10,3,2,European,Restaurant,3850 SHEPPARD AVE E,Pass,1,Operator fail to properly wash surfaces in rooms,11-07-2016,M - Minor,Notice to Comply,NULL,NULL
65500,10500066,103826218,Pizza Pizza #10,3,2,European,Restaurant,3850 SHEPPARD AVE E,Pass,1,Food handler fail to wear headgear,18-10-2016,M - Minor,Notice to Comply,NULL,NULL
65540,10500308,103479925,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,333 BAY ST,Pass,2,Operator fail to properly maintain equipment(NON-FOOD),04-05-2015,M - Minor,Notice to Comply,NULL,NULL
65541,10500308,103568028,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,333 BAY ST,Pass,2,Operator fail to properly maintain rooms,10-09-2015,M - Minor,Notice to Comply,NULL,NULL
65542,10500308,103568028,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,333 BAY ST,Pass,2,Operator fail to properly wash surfaces in rooms,10-09-2015,M - Minor,Notice to Comply,NULL,NULL
65543,10500308,103568028,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,333 BAY ST,Pass,2,Operator fail to provide proper equipment,10-09-2015,M - Minor,Notice to Comply,NULL,NULL
65544,10500308,103645943,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,333 BAY ST,Pass,2,NULL,07-01-2016,NULL,NULL,NULL,NULL
65545,10500308,103773645,MUCHO BURRITO,3,1,Latin American,Food Court Vendor,333 BAY ST,Pass,2,NULL,15-07-2016,NULL,NULL,NULL,NULL
65580,10500399,103444182,FRESHII,3,2,Deli,Food Take Out,700 KING ST W,Pass,2,NULL,12-03-2015,NULL,NULL,NULL,NULL
65581,10500399,103540732,FRESHII,3,2,Deli,Food Take Out,700 KING ST W,Pass,2,NULL,24-07-2015,NULL,NULL,NULL,NULL
65582,10500399,103655834,FRESHII,3,2,Deli,Food Take Out,700 KING ST W,Pass,2,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),20-01-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65583,10500399,103774924,FRESHII,3,2,Deli,Food Take Out,700 KING ST W,Pass,2,NULL,21-07-2016,NULL,NULL,NULL,NULL
65584,10500399,103788746,FRESHII,3,2,Deli,Food Take Out,700 KING ST W,Pass,2,NULL,05-08-2016,NULL,NULL,NULL,NULL
65585,10500399,103884866,FRESHII,3,2,Deli,Food Take Out,700 KING ST W,Pass,2,NULL,05-01-2017,NULL,NULL,NULL,NULL
65590,10500454,103454272,FRESHII,3,2,Deli,Food Court Vendor,3300 BLOOR ST W,Pass,2,NULL,26-03-2015,NULL,NULL,NULL,NULL
65591,10500454,103599474,FRESHII,3,2,Deli,Food Court Vendor,3300 BLOOR ST W,Pass,2,NULL,28-10-2015,NULL,NULL,NULL,NULL
65592,10500454,103715635,FRESHII,3,2,Deli,Food Court Vendor,3300 BLOOR ST W,Pass,2,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),02-05-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65593,10500454,103715635,FRESHII,3,2,Deli,Food Court Vendor,3300 BLOOR ST W,Pass,2,Operator fail to properly wash surfaces in rooms,02-05-2016,M - Minor,Notice to Comply,NULL,NULL
65594,10500454,103831776,FRESHII,3,2,Deli,Food Court Vendor,3300 BLOOR ST W,Pass,2,Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c),17-10-2016,NA - Not Applicable,Ticket,Pending,NULL
65595,10500454,103831776,FRESHII,3,2,Deli,Food Court Vendor,3300 BLOOR ST W,Pass,2,USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B),17-10-2016,S - Significant,Corrected During Inspection,NULL,NULL
65600,10500468,103509750,STARBUCKS COFFEE #22038,3.7,2,Cafe,Food Take Out,200 FRONT ST W,Pass,2,NULL,12-06-2015,NULL,NULL,NULL,NULL
65601,10500468,103568596,STARBUCKS COFFEE #22038,3.7,2,Cafe,Food Take Out,200 FRONT ST W,Pass,2,NULL,10-09-2015,NULL,NULL,NULL,NULL
65602,10500468,103735846,STARBUCKS COFFEE #22038,3.7,2,Cafe,Food Take Out,200 FRONT ST W,Pass,2,Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c),25-05-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65603,10500468,103827468,STARBUCKS COFFEE #22038,3.7,2,Cafe,Food Take Out,200 FRONT ST W,Pass,2,NULL,01-11-2016,NULL,NULL,NULL,NULL
65760,10501102,103450079,GOLDSTAR CAFE,4.5,1,Cafe,Restaurant,2111 YONGE ST,Pass,1,NULL,18-03-2015,NULL,NULL,NULL,NULL
65761,10501102,103570820,GOLDSTAR CAFE,4.5,1,Cafe,Restaurant,2111 YONGE ST,Pass,1,NULL,15-09-2015,NULL,NULL,NULL,NULL
65762,10501102,103644786,GOLDSTAR CAFE,4.5,1,Cafe,Restaurant,2111 YONGE ST,Pass,1,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),26-02-2016,S - Significant,Corrected During Inspection,NULL,NULL
65763,10501102,103644786,GOLDSTAR CAFE,4.5,1,Cafe,Restaurant,2111 YONGE ST,Pass,1,Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a),26-02-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
65801,10501199,103865912,STARBUCKS,3.7,2,Cafe,Restaurant,145 RICHMOND ST W,Pass,2,NULL,12-12-2016,NULL,NULL,NULL,NULL
65932,10501610,103424819,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operator fail to properly wash equipment,06-02-2015,M - Minor,Ticket,Pending,NULL
65933,10501610,103424819,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operator fail to properly wash surfaces in rooms,06-02-2015,M - Minor,Ticket,Pending,NULL
65934,10501610,103522060,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operator fail to properly wash equipment,29-06-2015,M - Minor,Notice to Comply,NULL,NULL
65935,10501610,103522060,Aldo's Restaurant,3.5,NULL,European,Restaurant,750 OAKDALE RD,Pass,3,Operator fail to properly wash surfaces in rooms,29-06-2015,M - Minor,Notice to Comply,NULL,NULL
